Person_ID,Sex_Code_Text,Ethnic_Code_Text,LegalStatus,CustodyStatus,MaritalStatus,RawScore,DecileScore
36582,Male,African-American,Pretrial,Jail Inmate,Single,-1.3,7
36582,Male,African-American,Pretrial,Jail Inmate,Single,0.07,7
36582,Male,African-American,Pretrial,Jail Inmate,Single,17.0,2
56325,Male,African-American,Pretrial,Jail Inmate,Single,-1.95,5
56325,Male,African-American,Pretrial,Jail Inmate,Single,0.32,9
56325,Male,African-American,Pretrial,Jail Inmate,Single,26.0,7
56322,Male,African-American,Pretrial,Jail Inmate,Single,-1.62,6
56322,Male,African-American,Pretrial,Jail Inmate,Single,-0.02,7
56322,Male,African-American,Pretrial,Jail Inmate,Single,30.0,8
56340,Female,Caucasian,Pretrial,Jail Inmate,Married,-2.09,4
56340,Female,Caucasian,Pretrial,Jail Inmate,Married,-0.97,4
56340,Female,Caucasian,Pretrial,Jail Inmate,Married,13.0,1
56342,Male,African-American,Pretrial,Jail Inmate,Single,-1.06,8
56342,Male,African-American,Pretrial,Jail Inmate,Single,0.08,7
56342,Male,African-American,Pretrial,Jail Inmate,Single,24.0,6
56333,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.67,2
56333,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.57,1
56333,Male,Caucasian,Pretrial,Jail Inmate,Single,14.0,1
56335,Female,Caucasian,Pretrial,Jail Inmate,Single,-1.92,5
56335,Female,Caucasian,Pretrial,Jail Inmate,Single,-0.45,6
56335,Female,Caucasian,Pretrial,Jail Inmate,Single,25.0,7
56334,Male,Caucasian,Pretrial,Jail Inmate,Significant Other,-2.3,3
56334,Male,Caucasian,Pretrial,Jail Inmate,Significant Other,0.27,8
56334,Male,Caucasian,Pretrial,Jail Inmate,Significant Other,26.0,7
56331,Male,African-American,Pretrial,Jail Inmate,Single,-1.15,8
56331,Male,African-American,Pretrial,Jail Inmate,Single,0.08,7
56331,Male,African-American,Pretrial,Jail Inmate,Single,15.0,1
56337,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.88,2
56337,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.54,4
56337,Male,Caucasian,Pretrial,Jail Inmate,Single,17.0,2
56339,Female,Caucasian,Pretrial,Jail Inmate,Single,-3.46,1
56339,Female,Caucasian,Pretrial,Jail Inmate,Single,-1.61,2
56339,Female,Caucasian,Pretrial,Jail Inmate,Single,16.0,2
56341,Male,African-American,Pretrial,Jail Inmate,Single,-0.43,10
56341,Male,African-American,Pretrial,Jail Inmate,Single,1.15,10
56341,Male,African-American,Pretrial,Jail Inmate,Single,24.0,6
56336,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.97,1
56336,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.85,3
56336,Male,Caucasian,Pretrial,Jail Inmate,Single,19.0,3
56332,Male,African-American,Pretrial,Jail Inmate,Single,-2.42,3
56332,Male,African-American,Pretrial,Jail Inmate,Single,-1.07,2
56332,Male,African-American,Pretrial,Jail Inmate,Single,22.0,5
56338,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.55,3
56338,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.17,2
56338,Male,Caucasian,Pretrial,Jail Inmate,Single,24.0,6
56375,Female,African-American,Post Sentence,Probation,Single,-2.73,2
56375,Female,African-American,Post Sentence,Probation,Single,-0.75,5
56375,Female,African-American,Post Sentence,Probation,Single,23.0,6
46822,Male,African-American,Pretrial,Pretrial Defendant,Single,-1.64,6
46822,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.73,4
46822,Male,African-American,Pretrial,Pretrial Defendant,Single,12.0,1
3206,Male,African-American,Pretrial,Jail Inmate,Significant Other,-3.29,1
3206,Male,African-American,Pretrial,Jail Inmate,Significant Other,-0.96,3
3206,Male,African-American,Pretrial,Jail Inmate,Significant Other,16.0,2
56369,Male,Caucasian,Post Sentence,Probation,Single,-2.63,2
56369,Male,Caucasian,Post Sentence,Probation,Single,-0.66,4
56369,Male,Caucasian,Post Sentence,Probation,Single,20.0,3
56371,Female,Caucasian,Pretrial,Pretrial Defendant,Divorced,-3.61,1
56371,Female,Caucasian,Pretrial,Pretrial Defendant,Divorced,-1.28,3
56371,Female,Caucasian,Pretrial,Pretrial Defendant,Divorced,14.0,1
32537,Male,Hispanic,Post Sentence,Probation,Single,-3.31,1
32537,Male,Hispanic,Post Sentence,Probation,Single,-1.04,2
32537,Male,Hispanic,Post Sentence,Probation,Single,19.0,3
56348,Male,Other,Pretrial,Jail Inmate,Married,-2.73,2
56348,Male,Other,Pretrial,Jail Inmate,Married,-1.31,2
56348,Male,Other,Pretrial,Jail Inmate,Married,14.0,1
56357,Male,Hispanic,Other,Probation,Single,-2.84,2
56357,Male,Hispanic,Other,Probation,Single,-0.95,3
56357,Male,Hispanic,Other,Probation,Single,16.0,2
56379,Male,Caucasian,Post Sentence,Probation,Separated,-3.7,1
56379,Male,Caucasian,Post Sentence,Probation,Separated,-1.68,1
56379,Male,Caucasian,Post Sentence,Probation,Separated,17.0,2
39415,Male,African-American,Other,Probation,Single,-1.89,5
39415,Male,African-American,Other,Probation,Single,-0.31,6
39415,Male,African-American,Other,Probation,Single,20.0,3
56376,Female,African-American,Post Sentence,Probation,Single,-2.4,3
56376,Female,African-American,Post Sentence,Probation,Single,-0.71,5
56376,Female,African-American,Post Sentence,Probation,Single,20.0,4
56351,Male,Caucasian,Post Sentence,Probation,Single,-2.03,4
56351,Male,Caucasian,Post Sentence,Probation,Single,-0.55,4
56351,Male,Caucasian,Post Sentence,Probation,Single,18.0,3
7483,Male,African-American,Pretrial,Jail Inmate,Single,-2.12,4
7483,Male,African-American,Pretrial,Jail Inmate,Single,0.04,7
7483,Male,African-American,Pretrial,Jail Inmate,Single,15.0,1
56358,Female,Hispanic,Post Sentence,Probation,Single,-2.68,2
56358,Female,Hispanic,Post Sentence,Probation,Single,-0.58,6
56358,Female,Hispanic,Post Sentence,Probation,Single,23.0,6
56372,Male,African-American,Other,Probation,Single,-3.49,1
56372,Male,African-American,Other,Probation,Single,-1.85,1
56372,Male,African-American,Other,Probation,Single,17.0,2
56367,Male,Caucasian,Post Sentence,Probation,Single,-2.71,2
56367,Male,Caucasian,Post Sentence,Probation,Single,-0.72,4
56367,Male,Caucasian,Post Sentence,Probation,Single,20.0,3
56377,Male,African-American,Post Sentence,Probation,Single,-2.8,2
56377,Male,African-American,Post Sentence,Probation,Single,-0.87,3
56377,Male,African-American,Post Sentence,Probation,Single,21.0,4
56347,Female,Caucasian,Pretrial,Jail Inmate,Widowed,-3.92,1
56347,Female,Caucasian,Pretrial,Jail Inmate,Widowed,-2.2,1
56347,Female,Caucasian,Pretrial,Jail Inmate,Widowed,17.0,2
56345,Female,Caucasian,Pretrial,Jail Inmate,Single,-2.51,3
56345,Female,Caucasian,Pretrial,Jail Inmate,Single,-0.55,6
56345,Female,Caucasian,Pretrial,Jail Inmate,Single,20.0,4
56362,Female,African-American,Pretrial,Jail Inmate,Single,-2.06,4
56362,Female,African-American,Pretrial,Jail Inmate,Single,-0.79,5
56362,Female,African-American,Pretrial,Jail Inmate,Single,14.0,1
56363,Male,African-American,Post Sentence,Probation,Married,-2.99,1
56363,Male,African-American,Post Sentence,Probation,Married,-0.81,3
56363,Male,African-American,Post Sentence,Probation,Married,13.0,1
56349,Female,Caucasian,Pretrial,Jail Inmate,Significant Other,-2.91,2
56349,Female,Caucasian,Pretrial,Jail Inmate,Significant Other,-1.54,2
56349,Female,Caucasian,Pretrial,Jail Inmate,Significant Other,12.0,1
56370,Male,Hispanic,Other,Probation,Married,-3.78,1
56370,Male,Hispanic,Other,Probation,Married,-2.35,1
56370,Male,Hispanic,Other,Probation,Married,13.0,1
56343,Female,Caucasian,Pretrial,Jail Inmate,Single,-1.34,7
56343,Female,Caucasian,Pretrial,Jail Inmate,Single,0.04,8
56343,Female,Caucasian,Pretrial,Jail Inmate,Single,22.0,5
56352,Female,African-American,Post Sentence,Probation,Single,-1.98,4
56352,Female,African-American,Post Sentence,Probation,Single,-0.32,7
56352,Female,African-American,Post Sentence,Probation,Single,15.0,1
56359,Male,Caucasian,Post Sentence,Probation,Single,-3.73,1
56359,Male,Caucasian,Post Sentence,Probation,Single,-2.21,1
56359,Male,Caucasian,Post Sentence,Probation,Single,16.0,2
51752,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.71,6
51752,Male,Caucasian,Pretrial,Jail Inmate,Single,0.03,7
51752,Male,Caucasian,Pretrial,Jail Inmate,Single,18.0,3
40757,Female,Caucasian,Post Sentence,Probation,Single,-2.05,4
40757,Female,Caucasian,Post Sentence,Probation,Single,0.69,10
40757,Female,Caucasian,Post Sentence,Probation,Single,19.0,3
56344,Male,Caucasian,Pretrial,Jail Inmate,Single,-3.8,1
56344,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.8,1
56344,Male,Caucasian,Pretrial,Jail Inmate,Single,17.0,2
56365,Female,African-American,Post Sentence,Probation,Separated,-3.29,1
56365,Female,African-American,Post Sentence,Probation,Separated,-1.32,2
56365,Female,African-American,Post Sentence,Probation,Separated,13.0,1
56380,Female,Caucasian,Pretrial,Jail Inmate,Single,-2.7,2
56380,Female,Caucasian,Pretrial,Jail Inmate,Single,-0.72,5
56380,Female,Caucasian,Pretrial,Jail Inmate,Single,26.0,7
56373,Male,Hispanic,Post Sentence,Probation,Single,-1.22,8
56373,Male,Hispanic,Post Sentence,Probation,Single,0.26,8
56373,Male,Hispanic,Post Sentence,Probation,Single,16.0,1
54789,Female,African-American,Conditional Release,Probation,Single,-3.02,1
54789,Female,African-American,Conditional Release,Probation,Single,-0.78,4
54789,Female,African-American,Conditional Release,Probation,Single,27.0,7
56366,Male,Caucasian,Post Sentence,Probation,Single,-2.51,3
56366,Male,Caucasian,Post Sentence,Probation,Single,-0.72,4
56366,Male,Caucasian,Post Sentence,Probation,Single,21.0,4
56346,Female,Caucasian,Pretrial,Jail Inmate,Single,-0.97,9
56346,Female,Caucasian,Pretrial,Jail Inmate,Single,0.04,8
56346,Female,Caucasian,Pretrial,Jail Inmate,Single,18.0,3
56355,Female,Caucasian,Post Sentence,Probation,Widowed,-3.69,1
56355,Female,Caucasian,Post Sentence,Probation,Widowed,-1.39,2
56355,Female,Caucasian,Post Sentence,Probation,Widowed,17.0,2
56350,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.71,6
56350,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.56,4
56350,Male,Caucasian,Pretrial,Jail Inmate,Single,18.0,3
56356,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.12,8
56356,Male,Caucasian,Pretrial,Jail Inmate,Single,0.07,7
56356,Male,Caucasian,Pretrial,Jail Inmate,Single,13.0,1
56368,Male,Caucasian,Post Sentence,Probation,Single,-2.24,3
56368,Male,Caucasian,Post Sentence,Probation,Single,-0.7,4
56368,Male,Caucasian,Post Sentence,Probation,Single,15.0,1
1296,Male,African-American,Pretrial,Jail Inmate,Significant Other,-2.65,2
1296,Male,African-American,Pretrial,Jail Inmate,Significant Other,-0.78,3
1296,Male,African-American,Pretrial,Jail Inmate,Significant Other,16.0,2
39904,Female,Hispanic,Post Sentence,Probation,Married,-3.05,1
39904,Female,Hispanic,Post Sentence,Probation,Married,-0.93,4
39904,Female,Hispanic,Post Sentence,Probation,Married,23.0,6
56353,Female,African-American,Other,Probation,Single,-1.5,6
56353,Female,African-American,Other,Probation,Single,-0.45,6
56353,Female,African-American,Other,Probation,Single,15.0,1
56361,Male,Hispanic,Post Sentence,Probation,Married,-3.82,1
56361,Male,Hispanic,Post Sentence,Probation,Married,-2.07,1
56361,Male,Hispanic,Post Sentence,Probation,Married,12.0,1
56378,Male,Caucasian,Post Sentence,Probation,Single,-2.48,3
56378,Male,Caucasian,Post Sentence,Probation,Single,-0.97,3
56378,Male,Caucasian,Post Sentence,Probation,Single,16.0,2
56382,Female,Other,Pretrial,Jail Inmate,Married,-3.91,1
56382,Female,Other,Pretrial,Jail Inmate,Married,-2.32,1
56382,Female,Other,Pretrial,Jail Inmate,Married,16.0,2
34862,Female,Caucasian,Probation Violator,Probation,Single,-2.01,4
34862,Female,Caucasian,Probation Violator,Probation,Single,-0.05,7
34862,Female,Caucasian,Probation Violator,Probation,Single,24.0,5
56407,Female,Caucasian,Pretrial,Jail Inmate,Single,-3.34,1
56407,Female,Caucasian,Pretrial,Jail Inmate,Single,-1.49,2
56407,Female,Caucasian,Pretrial,Jail Inmate,Single,14.0,1
56386,Male,African-American,Pretrial,Jail Inmate,Single,-3.11,1
56386,Male,African-American,Pretrial,Jail Inmate,Single,-0.91,3
56386,Male,African-American,Pretrial,Jail Inmate,Single,29.0,8
56397,Male,African-American,Post Sentence,Probation,Single,-2.69,2
56397,Male,African-American,Post Sentence,Probation,Single,-0.87,3
56397,Male,African-American,Post Sentence,Probation,Single,19.0,3
56403,Male,African-American,Pretrial,Jail Inmate,Single,-2.81,2
56403,Male,African-American,Pretrial,Jail Inmate,Single,-0.96,3
56403,Male,African-American,Pretrial,Jail Inmate,Single,12.0,1
56405,Male,Hispanic,Post Sentence,Probation,Single,-2.1,4
56405,Male,Hispanic,Post Sentence,Probation,Single,-0.29,6
56405,Male,Hispanic,Post Sentence,Probation,Single,17.0,2
56410,Male,Hispanic,Pretrial,Pretrial Defendant,Married,-4.09,1
56410,Male,Hispanic,Pretrial,Pretrial Defendant,Married,-2.45,1
56410,Male,Hispanic,Pretrial,Pretrial Defendant,Married,20.0,3
56411,Female,African-American,Post Sentence,Probation,Single,-2.67,2
56411,Female,African-American,Post Sentence,Probation,Single,-0.77,5
56411,Female,African-American,Post Sentence,Probation,Single,21.0,4
56389,Male,African-American,Pretrial,Jail Inmate,Single,-1.45,7
56389,Male,African-American,Pretrial,Jail Inmate,Single,-0.44,5
56389,Male,African-American,Pretrial,Jail Inmate,Single,21.0,4
8041,Male,African-American,Pretrial,Jail Inmate,Single,-1.24,8
8041,Male,African-American,Pretrial,Jail Inmate,Single,0.57,9
8041,Male,African-American,Pretrial,Jail Inmate,Single,20.0,3
48451,Male,African-American,Post Sentence,Probation,Married,-2.14,4
48451,Male,African-American,Post Sentence,Probation,Married,-0.85,3
48451,Male,African-American,Post Sentence,Probation,Married,17.0,2
56383,Female,African-American,Pretrial,Jail Inmate,Single,-2.17,4
56383,Female,African-American,Pretrial,Jail Inmate,Single,-0.68,5
56383,Female,African-American,Pretrial,Jail Inmate,Single,14.0,1
55618,Female,African-American,Other,Probation,Single,-2.84,2
55618,Female,African-American,Other,Probation,Single,-1.2,2
55618,Female,African-American,Other,Probation,Single,19.0,3
56401,Male,African-American,Pretrial,Pretrial Defendant,Single,-2.72,2
56401,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.89,3
56401,Male,African-American,Pretrial,Pretrial Defendant,Single,23.0,5
56387,Male,Other,Pretrial,Jail Inmate,Significant Other,-2.36,3
56387,Male,Other,Pretrial,Jail Inmate,Significant Other,-1.17,2
56387,Male,Other,Pretrial,Jail Inmate,Significant Other,15.0,1
30661,Male,Caucasian,Post Sentence,Probation,Single,-2.8,2
30661,Male,Caucasian,Post Sentence,Probation,Single,-0.99,3
30661,Male,Caucasian,Post Sentence,Probation,Single,24.0,6
56394,Male,African-American,Post Sentence,Probation,Single,-4.03,1
56394,Male,African-American,Post Sentence,Probation,Single,-2.54,1
56394,Male,African-American,Post Sentence,Probation,Single,18.0,3
23734,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.4,10
23734,Male,African-American,Pretrial,Pretrial Defendant,Single,0.62,10
23734,Male,African-American,Pretrial,Pretrial Defendant,Single,20.0,3
56408,Female,Caucasian,Post Sentence,Probation,Single,-2.84,2
56408,Female,Caucasian,Post Sentence,Probation,Single,-1.32,2
56408,Female,Caucasian,Post Sentence,Probation,Single,21.0,4
56413,Male,African-American,Pretrial,Jail Inmate,Married,-1.95,5
56413,Male,African-American,Pretrial,Jail Inmate,Married,-0.1,7
56413,Male,African-American,Pretrial,Jail Inmate,Married,27.0,7
56398,Male,Caucasian,Pretrial,Pretrial Defendant,Single,-2.75,2
56398,Male,Caucasian,Pretrial,Pretrial Defendant,Single,-0.07,7
56398,Male,Caucasian,Pretrial,Pretrial Defendant,Single,32.0,9
56414,Male,African-American,Post Sentence,Probation,Single,-2.53,3
56414,Male,African-American,Post Sentence,Probation,Single,-0.9,3
56414,Male,African-American,Post Sentence,Probation,Single,14.0,1
56404,Male,Caucasian,Post Sentence,Probation,Married,-4.29,1
56404,Male,Caucasian,Post Sentence,Probation,Married,-2.35,1
56404,Male,Caucasian,Post Sentence,Probation,Married,13.0,1
56385,Male,Caucasian,Pretrial,Jail Inmate,Single,-3.08,1
56385,Male,Caucasian,Pretrial,Jail Inmate,Single,-1.23,2
56385,Male,Caucasian,Pretrial,Jail Inmate,Single,13.0,1
56390,Male,African-American,Pretrial,Jail Inmate,Single,-2.66,2
56390,Male,African-American,Pretrial,Jail Inmate,Single,-1.34,2
56390,Male,African-American,Pretrial,Jail Inmate,Single,20.0,3
56395,Male,Caucasian,Post Sentence,Probation,Single,-1.78,5
56395,Male,Caucasian,Post Sentence,Probation,Single,0.14,8
56395,Male,Caucasian,Post Sentence,Probation,Single,34.0,10
56388,Male,African-American,Pretrial,Jail Inmate,Single,-2.77,2
56388,Male,African-American,Pretrial,Jail Inmate,Single,-1.31,2
56388,Male,African-American,Pretrial,Jail Inmate,Single,20.0,3
43234,Female,African-American,Post Sentence,Probation,Single,-2.12,4
43234,Female,African-American,Post Sentence,Probation,Single,-1.02,4
43234,Female,African-American,Post Sentence,Probation,Single,16.0,2
56406,Male,African-American,Pretrial,Pretrial Defendant,Single,-0.68,9
56406,Male,African-American,Pretrial,Pretrial Defendant,Single,0.49,9
56406,Male,African-American,Pretrial,Pretrial Defendant,Single,26.0,7
56392,Male,Caucasian,Pretrial,Pretrial Defendant,Single,-0.84,9
56392,Male,Caucasian,Pretrial,Pretrial Defendant,Single,0.47,9
56392,Male,Caucasian,Pretrial,Pretrial Defendant,Single,24.0,6
56402,Male,Hispanic,Pretrial,Pretrial Defendant,Single,-2.61,2
56402,Male,Hispanic,Pretrial,Pretrial Defendant,Single,-0.94,3
56402,Male,Hispanic,Pretrial,Pretrial Defendant,Single,20.0,3
56415,Male,African-American,Post Sentence,Probation,Single,-2.51,3
56415,Male,African-American,Post Sentence,Probation,Single,-0.04,7
56415,Male,African-American,Post Sentence,Probation,Single,18.0,3
55796,Male,African-American,Pretrial,Pretrial Defendant,Single,-2.75,2
55796,Male,African-American,Pretrial,Pretrial Defendant,Single,0.15,7
55796,Male,African-American,Pretrial,Pretrial Defendant,Single,22.0,4
56384,Female,Hispanic,Pretrial,Jail Inmate,Separated,-3.62,1
56384,Female,Hispanic,Pretrial,Jail Inmate,Separated,-1.3,3
56384,Female,Hispanic,Pretrial,Jail Inmate,Separated,16.0,2
56409,Male,Caucasian,Pretrial,Jail Inmate,Married,-1.66,6
56409,Male,Caucasian,Pretrial,Jail Inmate,Married,-0.59,4
56409,Male,Caucasian,Pretrial,Jail Inmate,Married,17.0,2
36377,Male,Caucasian,Pretrial,Jail Inmate,Single,-2.78,2
36377,Male,Caucasian,Pretrial,Jail Inmate,Single,-0.95,3
36377,Male,Caucasian,Pretrial,Jail Inmate,Single,13.0,1
50685,Male,Other,Pretrial,Jail Inmate,Single,-2.9,2
50685,Male,Other,Pretrial,Jail Inmate,Single,-1.47,1
50685,Male,Other,Pretrial,Jail Inmate,Single,21.0,4
56396,Female,Caucasian,Pretrial,Pretrial Defendant,Divorced,-3.98,1
56396,Female,Caucasian,Pretrial,Pretrial Defendant,Divorced,-2.45,1
56396,Female,Caucasian,Pretrial,Pretrial Defendant,Divorced,11.0,1
56412,Male,African-American,Other,Probation,Single,-1.62,6
56412,Male,African-American,Other,Probation,Single,-0.26,6
56412,Male,African-American,Other,Probation,Single,16.0,2
56381,Male,Other,Pretrial,Jail Inmate,Single,-1.69,6
56381,Male,Other,Pretrial,Jail Inmate,Single,-0.68,4
56381,Male,Other,Pretrial,Jail Inmate,Single,27.0,7
56393,Male,Caucasian,Post Sentence,Probation,Single,-3.36,1
56393,Male,Caucasian,Post Sentence,Probation,Single,-1.14,2
56393,Male,Caucasian,Post Sentence,Probation,Single,17.0,2
39869,Male,Caucasian,Post Sentence,Probation,Single,-2.22,4
39869,Male,Caucasian,Post Sentence,Probation,Single,-0.94,3
39869,Male,Caucasian,Post Sentence,Probation,Single,14.0,1
56437,Male,Caucasian,Pretrial,Jail Inmate,Married,-2.64,2
56437,Male,Caucasian,Pretrial,Jail Inmate,Married,-1.48,1
56437,Male,Caucasian,Pretrial,Jail Inmate,Married,13.0,1
51846,Male,African-American,Pretrial,Jail Inmate,Single,-1.09,8
51846,Male,African-American,Pretrial,Jail Inmate,Single,0.72,10
51846,Male,African-American,Pretrial,Jail Inmate,Single,22.0,5
56433,Male,Caucasian,Pretrial,Jail Inmate,Significant Other,-2.78,2
56433,Male,Caucasian,Pretrial,Jail Inmate,Significant Other,-0.87,3
