age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,age_group,all
44,Local_gov,193755,Assoc_acdm,12,Never_married,Protective_serv,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
25,Private,134821,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,30_and_younger,yes
43,Federal_gov,214541,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
48,Private,146919,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,0,0,45,United_States,30_to_60,yes
21,?,433330,Some_college,10,Never_married,?,Unmarried,White,Male,0,0,40,United_States,30_and_younger,yes
59,Self_emp_inc,122390,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1977,48,United_States,30_to_60,yes
43,Private,180609,Bachelors,13,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,45,United_States,30_to_60,yes
47,Private,227310,Some_college,10,Divorced,Adm_clerical,Unmarried,Black,Female,0,0,40,United_States,30_to_60,yes
46,Private,70754,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_to_60,yes
65,?,325537,Assoc_voc,11,Married_civ_spouse,?,Husband,White,Male,0,0,50,United_States,60_and_older,yes
18,Private,375515,11th,7,Never_married,Sales,Own_child,White,Female,0,0,20,United_States,30_and_younger,yes
55,Private,208311,Masters,14,Married_civ_spouse,Tech_support,Husband,White,Male,0,1977,20,United_States,30_to_60,yes
20,Private,157541,Some_college,10,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
31,Private,327825,HS_grad,9,Separated,Machine_op_inspct,Unmarried,White,Female,0,2238,40,United_States,30_to_60,yes
20,Private,63210,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,15,United_States,30_and_younger,yes
21,Private,344492,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,30,United_States,30_and_younger,yes
31,Private,129804,9th,5,Never_married,Farming_fishing,Not_in_family,White,Male,0,0,40,Puerto_Rico,30_to_60,yes
67,Private,126849,10th,6,Married_civ_spouse,Transport_moving,Husband,Amer_Indian_Eskimo,Male,0,0,20,United_States,60_and_older,yes
27,Private,193898,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,0,0,50,United_States,30_and_younger,yes
39,Federal_gov,290321,Assoc_voc,11,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,30_to_60,yes
40,Private,94080,Assoc_acdm,12,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
70,Private,195739,10th,6,Widowed,Craft_repair,Unmarried,White,Male,0,0,45,United_States,60_and_older,yes
34,Private,97723,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_to_60,yes
45,Private,255348,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
50,Private,192964,HS_grad,9,Divorced,Sales,Unmarried,White,Female,0,0,65,United_States,30_to_60,yes
20,?,41035,Some_college,10,Never_married,?,Own_child,White,Male,0,0,20,United_States,30_and_younger,yes
46,Private,120131,Bachelors,13,Married_civ_spouse,Other_service,Husband,White,Male,0,0,30,United_States,30_to_60,yes
24,Private,500509,HS_grad,9,Never_married,Other_service,Own_child,Black,Male,0,0,40,United_States,30_and_younger,yes
19,Private,236940,HS_grad,9,Never_married,Farming_fishing,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
47,Private,111961,HS_grad,9,Married_civ_spouse,Other_service,Wife,Black,Female,0,0,30,United_States,30_to_60,yes
26,Self_emp_inc,109240,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,50,United_States,30_and_younger,yes
55,Private,86505,HS_grad,9,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,20,United_States,30_to_60,yes
34,Private,188246,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,30_to_60,yes
36,Private,469056,HS_grad,9,Divorced,Sales,Unmarried,Black,Female,0,0,25,United_States,30_to_60,yes
47,Private,76612,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,30_to_60,yes
44,Private,187720,Assoc_voc,11,Never_married,Craft_repair,Unmarried,White,Male,0,0,40,United_States,30_to_60,yes
51,Local_gov,548361,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,26,United_States,30_to_60,yes
63,Self_emp_inc,267101,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,60,United_States,60_and_older,yes
51,State_gov,243631,10th,6,Married_civ_spouse,Craft_repair,Husband,Amer_Indian_Eskimo,Male,0,0,40,United_States,30_to_60,yes
42,Private,169383,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_to_60,yes
23,?,22966,Bachelors,13,Never_married,?,Own_child,White,Male,0,0,35,United_States,30_and_younger,yes
49,Private,268234,10th,6,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
22,Private,226327,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,30_and_younger,yes
27,Private,113054,HS_grad,9,Separated,Machine_op_inspct,Not_in_family,White,Male,0,0,43,United_States,30_and_younger,yes
39,Private,179824,HS_grad,9,Never_married,Machine_op_inspct,Unmarried,Black,Female,0,0,36,United_States,30_to_60,yes
66,State_gov,71075,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,55,United_States,60_and_older,yes
46,State_gov,119904,Prof_school,15,Never_married,Prof_specialty,Not_in_family,White,Female,0,1564,55,United_States,30_to_60,yes
44,Private,193882,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
43,Private,257780,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,30_to_60,yes
34,Private,221396,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,30_to_60,yes
21,Private,209483,Some_college,10,Never_married,Sales,Own_child,White,Female,0,0,20,United_States,30_and_younger,yes
42,Private,378384,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1902,60,United_States,30_to_60,yes
51,Private,136224,Bachelors,13,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
20,Private,196678,12th,8,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,30_and_younger,yes
25,Local_gov,63996,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,30_and_younger,yes
30,Private,188798,Some_college,10,Divorced,Other_service,Own_child,White,Female,0,0,20,United_States,60_and_older,yes
34,Private,345705,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,0,1408,38,United_States,30_to_60,yes
61,Private,173924,9th,5,Divorced,Handlers_cleaners,Not_in_family,White,Male,0,0,40,Puerto_Rico,60_and_older,yes
30,Private,95299,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,Asian_Pac_Islander,Male,0,0,40,Vietnam,60_and_older,yes
49,Local_gov,337768,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,30_to_60,yes
28,Private,253814,HS_grad,9,Divorced,Other_service,Unmarried,White,Female,0,0,35,United_States,30_and_younger,yes
24,Private,19410,HS_grad,9,Divorced,Sales,Unmarried,Amer_Indian_Eskimo,Female,0,0,48,United_States,30_and_younger,yes
38,Private,296478,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,7298,0,40,United_States,30_to_60,yes
62,Private,116812,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,60_and_older,yes
36,Private,233571,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,4,United_States,30_to_60,yes
24,Private,149457,Some_college,10,Never_married,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,30_and_younger,yes
26,Private,112847,Assoc_voc,11,Never_married,Tech_support,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
29,Private,201017,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,55,Scotland,30_and_younger,yes
21,Private,285457,Some_college,10,Never_married,Transport_moving,Own_child,White,Male,0,0,50,United_States,30_and_younger,yes
53,Self_emp_not_inc,101017,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,35,United_States,30_to_60,yes
51,Private,33304,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
19,Local_gov,243960,Some_college,10,Never_married,Sales,Own_child,White,Female,0,0,16,United_States,30_and_younger,yes
62,Private,200922,7th_8th,4,Widowed,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,60_and_older,yes
49,Private,80914,5th_6th,3,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,45,United_States,30_to_60,yes
31,Private,139753,Bachelors,13,Married_spouse_absent,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
25,Private,216010,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,40,United_States,30_and_younger,yes
33,Private,54782,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,1579,42,United_States,30_to_60,yes
23,Private,210797,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
36,Private,217077,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,30_to_60,yes
48,Local_gov,219962,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
45,Private,261278,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,Asian_Pac_Islander,Female,5178,0,40,Philippines,30_to_60,yes
53,Private,113995,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,30_to_60,yes
20,Private,55465,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,35,United_States,30_and_younger,yes
63,Private,174018,Some_college,10,Married_civ_spouse,Sales,Husband,Black,Male,0,0,40,United_States,60_and_older,yes
29,?,19793,Some_college,10,Divorced,?,Unmarried,White,Female,0,0,8,United_States,30_and_younger,yes
51,Private,115066,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,0,2547,40,United_States,30_to_60,yes
41,Self_emp_not_inc,233130,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,Mexico,30_to_60,yes
31,Private,169122,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,30_to_60,yes
42,Self_emp_not_inc,177307,Prof_school,15,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,65,United_States,30_to_60,yes
19,Private,331556,10th,6,Never_married,Other_service,Not_in_family,White,Female,0,0,40,United_States,30_and_younger,yes
39,Private,82488,Some_college,10,Divorced,Sales,Unmarried,Asian_Pac_Islander,Female,0,0,38,United_States,30_to_60,yes
47,Private,150768,Bachelors,13,Divorced,Handlers_cleaners,Not_in_family,White,Male,0,1564,51,United_States,30_to_60,yes
23,Private,227594,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,30,United_States,30_and_younger,yes
42,Private,137698,5th_6th,3,Married_spouse_absent,Farming_fishing,Not_in_family,White,Male,0,0,35,Mexico,30_to_60,yes
43,Private,241928,HS_grad,9,Separated,Adm_clerical,Not_in_family,Black,Female,0,0,32,United_States,30_to_60,yes
64,Self_emp_not_inc,170421,Some_college,10,Widowed,Craft_repair,Not_in_family,White,Female,0,0,8,United_States,60_and_older,yes
36,Self_emp_not_inc,109133,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,30_to_60,yes
40,Private,179508,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,55,United_States,30_to_60,yes
52,Private,256916,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
41,Self_emp_not_inc,26598,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
32,Private,430175,HS_grad,9,Divorced,Craft_repair,Other_relative,Black,Female,0,0,50,United_States,30_to_60,yes
23,Private,346480,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,50,United_States,30_and_younger,yes
52,Private,145271,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,Asian_Pac_Islander,Male,0,0,40,United_States,30_to_60,yes
43,State_gov,164790,Some_college,10,Divorced,Adm_clerical,Not_in_family,Black,Male,0,0,50,United_States,30_to_60,yes
43,Private,409922,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1977,50,United_States,30_to_60,yes
46,Private,121168,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
35,Self_emp_not_inc,170174,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,7298,0,60,United_States,30_to_60,yes
39,Self_emp_not_inc,331481,Bachelors,13,Divorced,Craft_repair,Not_in_family,Black,Male,0,1669,60,?,30_to_60,yes
43,Self_emp_not_inc,116666,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,Other,Male,0,0,35,United_States,30_to_60,yes
41,Self_emp_inc,177905,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,7688,0,70,United_States,30_to_60,yes
22,Private,113062,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Female,0,0,7,United_States,30_and_younger,yes
47,Private,329144,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,4386,0,45,United_States,30_to_60,yes
75,Self_emp_not_inc,242108,HS_grad,9,Divorced,Sales,Not_in_family,White,Male,2346,0,15,United_States,60_and_older,yes
35,Private,330664,HS_grad,9,Divorced,Transport_moving,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
26,Private,50103,Some_college,10,Never_married,Sales,Not_in_family,White,Female,0,0,40,United_States,30_and_younger,yes
48,?,184682,HS_grad,9,Never_married,?,Own_child,White,Female,0,0,18,United_States,30_to_60,yes
33,Self_emp_not_inc,343021,Some_college,10,Never_married,Sales,Not_in_family,White,Male,0,0,65,United_States,30_to_60,yes
33,Private,199046,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
36,Private,254202,HS_grad,9,Divorced,Exec_managerial,Unmarried,White,Female,0,0,50,United_States,30_to_60,yes
24,Private,72143,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,0,0,20,United_States,30_and_younger,yes
65,Self_emp_not_inc,139960,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,10605,0,60,United_States,60_and_older,yes
28,Private,109162,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,50,United_States,30_and_younger,yes
32,Private,48520,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
55,Private,259532,7th_8th,4,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,50,United_States,30_to_60,yes
61,Self_emp_not_inc,215591,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1887,40,United_States,60_and_older,yes
28,Private,175710,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,40,United_States,30_and_younger,yes
44,Private,111483,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Male,0,1504,50,United_States,30_to_60,yes
39,Private,38721,HS_grad,9,Divorced,Priv_house_serv,Unmarried,White,Female,0,0,22,United_States,30_to_60,yes
34,Private,193344,Some_college,10,Never_married,Adm_clerical,Unmarried,White,Female,0,0,40,Germany,30_to_60,yes
29,Private,144808,Some_college,10,Married_civ_spouse,Exec_managerial,Own_child,Black,Female,0,0,40,United_States,30_and_younger,yes
20,Private,344492,HS_grad,9,Separated,Sales,Own_child,White,Female,0,0,26,United_States,30_and_younger,yes
62,Self_emp_not_inc,123170,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,10,United_States,60_and_older,yes
21,Private,62339,10th,6,Never_married,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,30_and_younger,yes
36,Private,386726,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,1977,44,United_States,30_to_60,yes
38,Private,192337,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,England,30_to_60,yes
37,Private,213726,HS_grad,9,Divorced,Machine_op_inspct,Not_in_family,Asian_Pac_Islander,Female,0,0,40,Philippines,30_to_60,yes
28,?,123147,Some_college,10,Married_civ_spouse,?,Wife,White,Female,0,1887,40,United_States,30_and_younger,yes
24,Federal_gov,287988,Bachelors,13,Never_married,Armed_Forces,Not_in_family,White,Male,0,0,40,United_States,30_and_younger,yes
28,Private,108574,Some_college,10,Never_married,Other_service,Not_in_family,White,Female,0,0,40,United_States,30_and_younger,yes
48,Private,242406,11th,7,Never_married,Machine_op_inspct,Unmarried,White,Male,0,0,40,Puerto_Rico,30_to_60,yes
36,Private,166416,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,30_to_60,yes
32,Local_gov,144949,HS_grad,9,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,30_to_60,yes
57,Self_emp_not_inc,34297,7th_8th,4,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
36,Local_gov,175255,HS_grad,9,Married_civ_spouse,Other_service,Wife,White,Female,0,0,35,United_States,30_to_60,yes
41,Private,126850,Prof_school,15,Married_civ_spouse,Adm_clerical,Husband,Asian_Pac_Islander,Male,0,0,40,Philippines,30_to_60,yes
59,Private,32954,Assoc_voc,11,Divorced,Prof_specialty,Not_in_family,White,Female,0,0,36,United_States,30_to_60,yes
36,Private,111268,Assoc_acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,40,United_States,30_to_60,yes
71,?,287372,Doctorate,16,Married_civ_spouse,?,Husband,White,Male,0,0,10,United_States,60_and_older,yes
27,Private,112754,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1485,60,United_States,30_and_younger,yes
20,?,326624,HS_grad,9,Never_married,?,Own_child,White,Female,0,0,40,United_States,30_and_younger,yes
57,Local_gov,148509,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,35,India,30_to_60,yes
26,?,211798,HS_grad,9,Separated,?,Unmarried,White,Female,0,0,40,United_States,30_and_younger,yes
43,Private,226902,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,80,United_States,30_to_60,yes
62,Private,113080,7th_8th,4,Divorced,Craft_repair,Own_child,White,Male,0,0,40,United_States,60_and_older,yes
43,Private,194636,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,48,United_States,30_to_60,yes
39,Private,343476,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,30,United_States,30_to_60,yes
